Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,Year
1,22,DEN,Demaryius Thomas,WR,22,2018,0,4,7,64,64,119,0,1,0,0,0,3,6,0,640,8734,58,6,,,Georgia Tech,2010
1,23,GNB,Bryan Bulaga,T,21,2018,0,0,7,45,45,87,0,0,0,0,0,0,0,0,0,0,0,2,,,Iowa,2010
1,24,DAL,Dez Bryant,WR,21,2017,1,3,7,61,61,113,1,1,10,1,0,6,-3,0,531,7459,73,5,,,Oklahoma St.,2010
1,25,DEN,Tim Tebow,QB,23,2012,0,0,1,12,11,35,173,361,2422,17,9,197,989,12,0,0,0,,,,Florida,2010
1,26,ARI,Dan Williams,DT,23,2016,0,0,6,32,22,102,0,0,0,0,0,0,0,0,0,0,0,157,1,3.5,Tennessee,2010
1,27,NWE,Devin McCourty,DB,23,2018,0,2,9,51,51,125,0,0,0,0,0,0,0,0,0,0,0,500,20,3,Rutgers,2010
1,28,MIA,Jared Odrick,DE,22,2016,0,0,3,29,20,87,0,0,0,0,0,0,0,0,0,0,0,136,1,23,Penn St.,2010
1,29,NYJ,Kyle Wilson,DB,23,2015,0,0,1,15,13,95,0,0,0,0,0,0,0,0,0,0,0,164,4,1,Boise St.,2010
1,30,DET,Jahvid Best,RB,21,2012,0,0,1,13,13,22,0,1,0,0,0,255,945,6,85,774,3,1,,,California,2010
1,31,IND,Jerry Hughes,DE,22,2018,0,0,5,36,4,122,0,0,0,0,0,0,0,0,0,0,0,202,,41,TCU,2010
1,32,NOR,Patrick Robinson,DB,23,2018,0,0,3,22,12,99,0,0,0,0,0,0,0,0,0,0,0,255,14,2,Florida St.,2010
2,33,STL,Rodger Saffold,T,22,2018,0,0,7,38,38,100,0,0,0,0,0,0,0,0,0,0,0,4,,,Indiana,2010
2,34,MIN,Chris Cook,DB,23,2014,0,0,2,9,9,40,0,0,0,0,0,0,0,0,0,0,0,104,,1,Virginia,2010
2,35,TAM,Brian Price,DT,21,2012,0,0,1,4,4,20,0,0,0,0,0,0,0,0,0,0,0,22,,3,UCLA,2010
2,36,KAN,Dexter McCluster,WR,21,2016,0,1,0,21,17,89,0,0,0,0,0,250,1042,2,236,1993,7,5,,,Mississippi,2010
2,37,PHI,Nate Allen,DB,22,2017,0,0,5,29,26,100,0,0,0,0,0,0,0,0,0,0,0,299,13,4,South Florida,2010
2,38,CLE,T.J. Ward,DB,23,2017,0,2,7,39,23,107,0,0,0,0,0,0,0,0,0,0,0,443,8,8.5,Oregon,2010
2,39,TAM,Arrelious Benn,WR,21,2017,0,0,2,8,7,61,0,0,0,0,0,15,44,0,65,990,6,5,,,Illinois,2010
2,40,MIA,Koa Misi,LB,23,2016,0,0,6,32,32,84,0,0,0,0,0,0,0,0,0,0,0,253,,12,Utah,2010
2,41,BUF,Torell Troup,DT,21,2012,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,17,,,Central Florida,2010
2,42,NWE,Rob Gronkowski,TE,21,2018,4,5,7,66,66,104,0,0,0,0,0,1,2,1,483,7317,77,2,,,Arizona,2010
2,43,BAL,Sergio Kindle,LB,22,2012,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,Texas,2010
2,44,OAK,Lamarr Houston,DE,23,2017,0,0,4,32,26,100,0,0,0,0,0,0,0,0,0,0,0,231,1,30.5,Texas,2010
2,45,DEN,Zane Beadles,G,23,2017,0,1,7,49,31,128,0,0,0,0,0,0,0,0,0,0,0,2,,,Utah,2010
2,46,NYG,Linval Joseph,DT,21,2018,0,2,8,52,18,115,0,0,0,0,0,0,0,0,0,0,0,265,,20,East Carolina,2010
2,47,ARI,Daryl Washington,LB,23,2014,0,1,4,36,36,59,0,0,0,0,0,0,0,0,0,0,0,325,6,18,TCU,2010
2,48,CAR,Jimmy Clausen,QB,22,2015,0,0,1,3,0,22,255,472,2520,7,14,37,102,0,0,0,0,1,,,Notre Dame,2010
2,49,SFO,Taylor Mays,DB,22,2015,0,0,0,9,3,80,0,0,0,0,0,0,0,0,0,0,0,74,,1,USC,2010
2,50,KAN,Javier Arenas,DB,22,2014,0,0,1,8,7,69,0,0,0,0,0,4,17,1,0,0,0,130,2,5,Alabama,2010
2,51,MIN,Toby Gerhart,RB,23,2015,0,0,0,16,13,82,0,0,0,0,0,397,1675,7,100,809,3,8,,,Stanford,2010
2,52,PIT,Jason Worilds,DE,22,2014,0,0,1,21,21,73,0,0,0,0,0,0,0,0,0,0,0,129,1,25.5,Virginia Tech,2010
2,53,NWE,Jermaine Cunningham,LB,22,2014,0,0,1,8,8,38,0,0,0,0,0,0,0,0,0,0,0,43,,3.5,Florida,2010
2,54,CIN,Carlos Dunlap,DE,21,2018,0,2,6,52,52,120,0,0,0,0,0,0,0,0,0,0,0,252,2,65.5,Florida,2010
2,55,DAL,Sean Lee,LB,24,2018,1,2,6,45,45,88,0,0,0,0,0,0,0,0,0,0,0,436,13,2.5,Penn St.,2010
2,56,GNB,Mike Neal,DE,23,2015,0,0,2,17,17,68,0,0,0,0,0,0,0,0,0,0,0,100,1,19,Purdue,2010
2,57,BAL,Terrence Cody,DT,22,2014,0,0,1,14,14,57,0,0,0,0,0,0,0,0,0,0,0,46,,,Alabama,2010
2,58,HOU,Ben Tate,RB,22,2014,0,0,0,14,13,51,0,0,0,0,0,540,2363,14,67,347,0,2,,,Auburn,2010
2,59,CLE,Montario Hardesty,RB,23,2012,0,0,0,4,4,23,0,0,0,0,0,153,537,1,16,138,0,,,,Tennessee,2010
2,60,SEA,Golden Tate,WR,22,2018,0,1,6,50,17,124,1,1,23,1,0,40,175,0,551,6607,35,4,,,Notre Dame,2010
2,61,NYJ,Vlad Ducasse,T,22,2018,0,0,4,18,2,102,0,0,0,0,0,0,0,0,0,0,0,,,,Massachusetts,2010
2,62,NWE,Brandon Spikes,LB,23,2016,0,0,4,23,18,78,0,0,0,0,0,0,0,0,0,0,0,210,2,2,Florida,2010
2,63,IND,Pat Angerer,LB,23,2013,0,0,2,17,17,54,0,0,0,0,0,0,0,0,0,0,0,184,2,2.5,Iowa,2010
2,64,NOR,Charles Brown,T,23,2015,0,0,1,15,15,54,0,0,0,0,0,0,0,0,0,0,0,1,,,USC,2010
3,65,STL,Jerome Murphy,DB,23,2013,0,0,0,3,2,33,0,0,0,0,0,0,0,0,0,0,0,22,1,,South Florida,2010
3,66,DET,Amari Spievey,DB,22,2012,0,0,2,12,12,35,0,0,0,0,0,0,0,0,0,0,0,113,5,1,Iowa,2010
3,67,TAM,Myron Lewis,DB,22,2012,0,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,18,,,Vanderbilt,2010
3,68,KAN,Jon Asamoah,G,22,2014,0,0,4,21,13,75,0,0,0,0,0,0,0,0,0,0,0,4,,,Illinois,2010
3,69,OAK,Jared Veldheer,T,23,2018,0,0,8,44,20,108,0,0,0,0,0,0,0,0,0,0,0,8,,,Hillsdale,2010
3,70,BAL,Ed Dickson,TE,23,2017,0,0,6,15,9,124,0,0,0,0,0,0,0,0,178,1985,12,6,,,Oregon,2010
3,71,GNB,Morgan Burnett,DB,21,2018,0,0,8,30,30,104,0,0,0,0,0,0,0,0,0,0,0,515,9,7.5,Georgia Tech,2010
3,72,BUF,Alex Carrington,DE,23,2015,0,0,0,7,6,59,0,0,0,0,0,0,0,0,0,0,0,39,,4,Arkansas St.,2010
3,73,MIA,John Jerry,T,24,2018,0,0,6,39,17,121,0,0,0,0,0,0,0,0,0,0,0,4,,,Mississippi,2010
3,74,JAX,D'Anthony Smith,DT,22,2015,0,0,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,8,,,Louisiana Tech,2010
3,75,CHI,Major Wright,DB,22,2016,0,0,3,20,17,77,0,0,0,0,0,0,0,0,0,0,0,240,9,,Florida,2010
3,76,NYG,Chad Jones,DB,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,2010
3,77,TEN,Damian Williams,WR,22,2014,0,0,1,9,9,57,0,0,0,0,0,1,5,0,107,1327,5,,,,USC,2010
3,78,CAR,Brandon LaFell,WR,23,2018,0,0,5,42,17,120,0,1,0,0,0,11,130,0,394,5263,29,5,,,LSU,2010
3,79,SDG,Donald Butler,LB,21,2016,0,0,5,29,27,85,0,0,0,0,0,0,0,0,0,0,0,296,3,7,Washington,2010
3,80,DEN,J.D. Walton,C,23,2015,0,0,3,23,15,56,0,0,0,0,0,0,0,0,0,0,0,1,,,Baylor,2010
3,81,HOU,Earl Mitchell,DT,22,2018,0,0,4,26,10,118,0,0,0,0,0,0,0,0,0,0,0,149,,6.5,Arizona,2010
3,82,PIT,Emmanuel Sanders,WR,23,2018,0,2,6,45,13,117,1,1,15,0,0,14,106,0,478,6387,34,5,,,SMU,2010
3,83,ATL,Corey Peters,DT,22,2018,0,0,6,34,24,100,0,0,0,0,0,0,0,0,0,0,0,137,1,12,Kentucky,2010
3,84,CIN,Jordan Shipley,WR,24,2012,0,0,0,7,5,24,0,0,0,0,0,0,0,0,79,858,4,1,,,Texas,2010
3,85,CLE,Colt McCoy,QB,24,2018,0,0,2,12,10,35,508,842,5586,26,23,118,420,2,2,8,0,2,,,Texas,2010
3,86,PHI,Daniel Te'o-Nesheim,DE,23,2013,0,0,2,12,1,39,0,0,0,0,0,0,0,0,0,0,0,37,,5,Washington,2010
3,87,DEN,Eric Decker,WR,23,2018,0,0,6,46,28,111,0,2,0,0,0,1,1,0,439,5816,53,7,,,Minnesota,2010
3,88,ARI,Andre Roberts,WR,22,2018,0,0,2,21,14,121,0,0,0,0,0,10,79,0,244,2911,14,9,,,The Citadel,2010
3,89,CAR,Armanti Edwards,WR,22,2013,0,0,0,1,1,41,2,3,11,0,0,3,12,0,6,131,0,,,,Appalachian St.,2010
3,90,NWE,Taylor Price,WR,22,2012,0,0,0,1,1,6,0,0,0,0,0,0,0,0,5,80,0,,,,Ohio,2010
3,91,SFO,NaVorro Bowman,LB,22,2017,4,3,5,68,64,99,0,0,0,0,0,0,0,0,0,0,0,585,5,14,Penn St.,2010
3,92,CLE,Shawn Lauvao,G,22,2018,0,0,7,33,15,96,0,0,0,0,0,0,0,0,0,0,0,1,,,Arizona St.,2010
3,93,KAN,Tony Moeaki,TE,23,2015,0,0,2,10,9,48,0,0,0,0,0,0,0,0,91,1201,6,1,,,Iowa,2010
3,94,IND,Kevin Thomas,DB,23,2011,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,20,,,USC,2010
3,95,NOR,Jimmy Graham,TE,23,2018,1,5,8,53,39,123,0,0,0,0,0,2,3,0,564,6903,69,5,,,Miami (FL),2010
3,96,CIN,Brandon Ghee,DB,23,2014,0,0,0,3,2,29,0,0,0,0,0,0,0,0,0,0,0,10,1,,Wake Forest,2010
3,97,TEN,Rennie Curran,LB,21,2010,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,2010
3,98,ATL,Mike Johnson,G,23,2014,0,0,0,2,2,18,0,0,0,0,0,0,0,0,1,1,1,,,,Alabama,2010
4,99,STL,Mardy Gilyard,WR,23,2012,0,0,0,1,1,19,0,0,0,0,0,0,0,0,8,78,0,1,,,Cincinnati,2010
4,100,MIN,Everson Griffen,DE,22,2018,0,3,5,50,50,123,0,0,0,0,0,0,0,0,0,0,0,193,1,62,USC,2010
4,101,TAM,Mike Williams,WR,23,2014,0,0,3,25,25,63,1,1,28,0,0,1,3,0,223,3089,26,10,,,Syracuse,2010
4,102,HOU,Darryl Sharpton,LB,22,2014,0,0,1,10,9,47,0,0,0,0,0,0,0,0,0,0,0,102,1,1,Miami (FL),2010
4,103,WAS,Perry Riley,LB,22,2016,0,0,5,30,27,90,0,0,0,0,0,0,0,0,0,0,0,298,3,9.5,LSU,2010
4,104,TEN,Alterraun Verner,DB,21,2017,0,1,4,33,24,125,0,0,0,0,0,0,0,0,0,0,0,343,15,0.5,UCLA,2010
4,105,PHI,Trevard Lindley,DB,24,2010,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,18,1,,Kentucky,2010
4,106,OAK,Bruce Campbell,T,22,2012,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,,,,Maryland,2010
4,107,BUF,Marcus Easley,WR,22,2015,0,0,0,1,1,42,0,0,0,0,0,0,0,0,3,71,1,29,1,,Connecticut,2010
4,108,OAK,Jacoby Ford,WR,23,2013,0,0,1,12,12,38,0,0,0,0,0,19,201,2,57,848,3,7,,,Clemson,2010
4,109,CHI,Corey Wootton,DE,23,2014,0,0,0,15,13,60,0,0,0,0,0,0,0,0,0,0,0,65,,12,Northwestern,2010
4,110,SDG,Darrell Stuckey,DB,23,2016,0,1,0,8,8,89,0,0,0,0,0,0,0,0,0,0,0,45,,1,Kansas,2010
4,111,SEA,Walter Thurmond,DB,23,2015,0,0,1,12,5,52,0,0,0,0,0,0,0,0,0,0,0,119,4,3,Oregon,2010
4,112,NYJ,Joe McKnight,RB,22,2014,0,0,0,7,6,41,0,0,0,0,0,113,505,0,23,241,2,2,,,USC,2010
4,113,NWE,Aaron Hernandez,TE,20,2012,0,0,2,22,22,38,0,0,0,0,0,9,97,0,175,1956,18,,,,Florida,2010
4,114,BAL,Dennis Pitta,TE,25,2016,0,0,1,16,16,66,0,0,0,0,0,0,0,0,224,2098,13,3,,,BYU,2010
4,115,NYG,Phillip Dillard,LB,23,2012,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska,2010
4,116,PIT,Thaddeus Gibson,DE,22,2012,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,2010
4,117,ATL,Joe Hawley,C,21,2017,0,0,3,26,14,91,0,0,0,0,0,0,0,0,0,0,0,4,,,UNLV,2010
4,118,HOU,Garrett Graham,TE,24,2015,0,0,2,7,7,60,0,0,0,0,0,0,0,0,100,1059,10,1,,,Wisconsin,2010
4,119,MIA,A.J. Edds,LB,22,2014,0,0,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,4,,,Iowa,2010
4,120,CIN,Geno Atkins,DT,22,2018,2,6,8,76,76,123,0,0,0,0,0,0,0,0,0,0,0,195,,64,Georgia,2010
4,121,PHI,Keenan Clayton,LB,23,2012,0,0,0,3,2,36,0,0,0,0,0,0,0,0,0,0,0,18,,,Oklahoma,2010
4,122,PHI,Mike Kafka,QB,23,2014,0,0,0,0,0,4,11,16,107,0,2,3,0,0,0,0,0,,,,Northwestern,2010
4,123,NOR,Al Woods,DT,23,2018,0,0,3,18,,99,0,0,0,0,0,0,0,0,0,0,0,83,,4.5,LSU,2010
4,124,CAR,Eric Norwood,LB,22,2011,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,6,,1,South Carolina,2010
4,125,PHI,Clay Harbor,TE,23,2016,0,0,2,7,2,98,0,0,0,0,0,0,0,0,114,1170,8,5,,,SW Missouri St.,2010
4,126,DAL,Akwasi Owusu-Ansah,DB,22,2013,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,12,,,Indiana (PA),2010
4,127,SEA,E.J. Wilson,DE,22,2010,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,North Carolina,2010
4,128,DET,Jason Fox,T,22,2015,0,0,1,9,2,37,0,0,0,0,0,0,0,0,0,0,0,1,,,Miami (FL),2010
4,129,IND,Jacques McClendon,G,22,2015,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,2010
4,130,ARI,O'Brien Schofield,DE,23,2016,0,0,2,17,7,84,0,0,0,0,0,0,0,0,0,0,0,102,,15.5,Wisconsin,2010
4,131,CIN,Roddrick Muckelroy,LB,23,2012,0,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,,,,Texas,2010
5,132,STL,Michael Hoomanawanui,TE,22,2017,0,0,4,5,1,87,0,0,0,0,0,1,0,0,57,646,8,,,,Illinois,2010
5,133,SEA,Kam Chancellor,DB,22,2018,0,4,7,45,45,109,0,0,0,0,0,0,0,0,0,0,0,434,12,2,Virginia Tech,2010
5,134,PHI,Ricky Sapp,DE,23,2014,0,0,0,1,,17,0,0,0,0,0,0,0,0,0,0,0,3,,,Clemson,2010
5,135,ATL,Dominique Franks,DB,22,2014,0,0,0,6,5,52,0,0,0,0,0,0,0,0,0,0,0,37,3,,Oklahoma,2010
5,136,KAN,Kendrick Lewis,DB,22,2018,0,0,6,28,17,90,0,0,0,0,0,0,0,0,0,0,0,232,9,,Mississippi,2010
5,137,DEN,Perrish Cox,DB,23,2016,0,0,4,19,3,81,0,0,0,0,0,0,0,0,0,0,0,186,10,,Oklahoma St.,2010
5,138,OAK,Walter McFadden,DB,23,2012,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,,,Auburn,2010
5,139,NYJ,John Conner,RB,23,2014,0,0,1,0,0,62,0,0,0,0,0,27,108,2,12,84,1,2,,,Kentucky,2010
5,140,BUF,Ed Wang,T,23,2010,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech,2010
5,141,CHI,Joshua Moore,DB,22,2010,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas St.,2010
5,142,KAN,Cameron Sheffield,DE,22,2012,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,5,,,Troy,2010
5,143,JAX,Larry Hart,DE,23,2010,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,5,,1.5,Central Arkansas,2010
5,144,HOU,Sherrick McManis,DB,22,2018,0,0,0,8,2,109,0,0,0,0,0,0,0,0,0,0,0,36,1,,Northwestern,2010
5,145,MIA,Nolan Carroll,DB,23,2017,0,0,4,21,11,103,0,0,0,0,0,0,0,0,0,0,0,226,8,3,Maryland,2010
5,146,SDG,Cam Thomas,DT,23,2017,0,0,2,17,10,102,0,0,0,0,0,0,0,0,0,0,0,86,1,7.5,North Carolina,2010
5,147,NYG,Mitch Petrus,G,23,2012,0,0,0,4,4,27,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas,2010
5,148,TEN,Robert Johnson,DB,23,2012,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,13,1,,Utah,2010
5,149,STL,Hall Davis,DE,23,2012,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,,Louisiana,2010
5,150,NWE,Zoltan Mesko,P,24,2013,0,0,3,6,6,56,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,2010
5,151,PIT,Chris Scott,G,23,2018,0,0,0,8,0,45,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,2010
5,152,CIN,Otis Hudson,T,24,2012,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,East. Illinois,2010
5,153,JAX,Austen Lane,DE,22,2014,0,0,1,7,7,30,0,0,0,0,0,0,0,0,0,0,0,46,,3,Murray St.,2010
5,154,GNB,Andrew Quarless,TE,21,2015,0,0,2,9,9,60,0,0,0,0,0,0,0,0,89,940,6,4,,,Penn St.,2010
5,155,ARI,John Skelton,QB,22,2012,0,0,0,4,4,20,320,602,3707,15,25,42,182,0,0,0,0,1,,,Fordham,2010
5,156,BAL,David Reed,WR,23,2013,0,0,0,2,2,36,0,0,0,0,0,2,31,0,6,68,0,2,,,Utah,2010
5,157,BAL,Arthur Jones,DE,24,2017,0,0,2,19,14,64,0,0,0,0,0,0,0,0,0,0,0,103,,10,Syracuse,2010
5,158,NOR,Matt Tennant,C,23,2012,0,0,0,3,2,36,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,2010
5,159,PHI,Riley Cooper,WR,22,2015,0,0,3,18,18,88,0,0,0,0,0,0,18,0,169,2418,18,5,,,Florida,2010
5,160,CLE,Larry Asante,DB,22,2015,0,0,0,2,,39,0,0,0,0,0,0,0,0,0,0,0,49,1,,Nebraska,2010
5,161,MIN,Chris DeGeare,G,23,2012,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,,,Wake Forest,2010
5,162,IND,Brody Eldridge,TE,23,2011,0,0,1,0,0,27,0,0,0,0,0,0,0,0,14,84,0,1,,,Oklahoma,2010
5,163,MIA,Reshad Jones,DB,22,2018,0,2,7,40,40,112,0,0,0,0,0,0,0,0,0,0,0,521,20,10.5,Georgia,2010
5,164,PIT,Crezdon Butler,DB,23,2016,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,23,,,Clemson,2010
5,165,ATL,Kerry Meier,WR,23,2012,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas,2010
5,166,PIT,Stevenson Sylvester,LB,22,2014,0,0,0,5,5,50,0,0,0,0,0,0,0,0,0,0,0,10,,,Utah,2010
5,167,MIN,Nate Triplett,LB,23,2011,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,4,,,Minnesota,2010
5,168,SDG,Jonathan Crompton,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee,2010
5,169,GNB,Marshall Newhouse,G,21,2018,0,0,4,37,20,102,0,0,0,0,0,0,0,0,0,0,0,1,,,TCU,2010
6,170,STL,Fendi Onobun,TE,23,2014,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,15,0,,,,Arizona,2010
6,171,ATL,Shann Schillinger,DB,24,2013,0,0,0,2,2,37,1,1,-8,0,0,0,0,0,0,0,0,,,,Montana,2010
6,172,TAM,Brent Bowden,P,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,2010
6,173,SFO,Anthony Dixon,RB,22,2015,0,0,0,7,3,96,0,0,0,0,0,274,934,11,23,140,0,8,,,Mississippi St.,2010
6,174,WAS,Dennis Morris,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Louisiana Tech,2010
6,175,CAR,Greg Hardy,DE,22,2015,0,1,4,32,26,75,0,0,0,0,0,0,0,0,0,0,0,165,1,40,Mississippi,2010
6,176,TEN,Rusty Smith,QB,23,2012,0,0,0,1,1,3,23,45,234,0,4,0,0,0,0,0,0,,,,Florida Atlantic,2010
6,177,CLE,Carlton Mitchell,WR,22,2011,0,0,0,0,0,16,0,0,0,0,0,1,9,0,3,31,0,3,,,South Florida,2010
6,178,BUF,Arthur Moats,LB,22,2018,0,0,3,21,9,121,0,0,0,0,0,0,0,0,0,0,0,115,,16.5,James Madison,2010
6,179,DAL,Sam Young,T,23,2018,0,0,0,12,0,78,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,2010
6,180,JAX,Deji Karim,RB,23,2013,0,0,0,4,3,33,0,0,0,0,0,110,341,0,18,129,0,1,,,Southern Illinois,2010
6,181,CHI,Dan LeFevour,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Central Michigan,2010
6,182,SFO,Nate Byham,TE,22,2013,0,0,0,0,0,29,0,0,0,0,0,0,0,0,11,83,1,2,,,Pittsburgh,2010
6,183,DEN,Eric Olsen,C,22,2014,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,2010
6,184,NYG,Adrian Tracy,DE,23,2012,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,5,,1,William & Mary,2010
6,185,SEA,Anthony McCoy,TE,22,2015,0,0,1,4,4,42,0,0,0,0,0,0,0,0,31,437,3,2,,,USC,2010
6,186,CLE,Clifton Geathers,DE,22,2014,0,0,0,4,,40,0,0,0,0,0,0,0,0,0,0,0,16,,1,South Carolina,2010
6,187,HOU,Shelley Smith,G,23,2014,0,0,0,7,,36,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado St.,2010
6,188,PIT,Jonathan Dwyer,RB,21,2014,0,0,0,8,8,38,0,0,0,0,0,246,1022,3,29,184,0,,,,Georgia Tech,2010
6,189,STL,Eugene Sims,DE,24,2016,0,0,2,18,18,99,0,0,0,0,0,0,0,0,0,0,0,101,2,12,West Texas A&M,2010
6,190,OAK,Travis Goethel,LB,23,2012,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,5,,,Arizona St.,2010
6,191,CIN,Dezmon Briscoe,WR,21,2012,0,0,0,4,,25,0,0,0,0,0,1,1,0,43,502,7,3,,,Kansas,2010
6,192,BUF,Danny Batten,DE,22,2011,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,11,,0.5,South Dakota St.,2010
6,193,GNB,James Starks,RB,24,2016,0,0,0,27,27,76,0,0,0,0,0,618,2506,9,125,1017,6,1,,,Buffalo,2010
