Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,Year
1,21,BUF,Nate Clements,DB,21,2012,0,1,10,64,39,180,0,0,0,0,0,0,0,0,0,0,0,656,36,4.5,Ohio St.,2001
1,22,NYG,Will Allen,DB,23,2012,0,0,8,45,26,140,0,0,0,0,0,0,0,0,0,0,0,455,15,5,Syracuse,2001
1,23,NOR,Deuce McAllister,RB,22,2008,0,2,4,55,55,97,1,4,12,1,0,1429,6096,49,234,1720,5,13,,,Mississippi,2001
1,24,DEN,Willie Middlebrooks,DB,22,2005,0,0,0,4,4,56,0,0,0,0,0,0,0,0,0,0,0,62,,1,Minnesota,2001
1,25,PHI,Freddie Mitchell,WR,22,2004,0,0,0,13,13,63,1,3,25,1,0,2,-4,0,90,1263,5,9,,,UCLA,2001
1,26,MIA,Jamar Fletcher,DB,22,2008,0,0,0,9,3,105,0,0,0,0,0,0,0,0,0,0,0,171,7,1,Wisconsin,2001
1,27,MIN,Michael Bennett,RB,23,2010,0,1,2,34,29,109,0,0,0,0,0,842,3703,13,159,1294,6,15,,,Wisconsin,2001
1,28,OAK,Derrick Gibson,DB,22,2006,0,0,2,12,12,69,0,0,0,0,0,0,0,0,0,0,0,159,3,2,Florida St.,2001
1,29,STL,Ryan Pickett,DT,21,2014,0,0,13,59,19,207,0,0,0,0,0,0,0,0,0,0,0,382,,9.5,Ohio St.,2001
1,30,IND,Reggie Wayne,WR,22,2014,1,6,12,117,117,211,0,1,0,0,1,4,0,0,1070,14345,82,36,,,Miami (FL),2001
1,31,BAL,Todd Heap,TE,21,2012,0,2,7,43,41,145,0,1,0,0,0,8,61,0,499,5869,42,9,,,Arizona St.,2001
2,32,SDG,Drew Brees,QB,22,2018,1,11,17,159,28,251,6287,9374,71127,493,228,441,735,18,7,73,1,13,,,Purdue,2001
2,33,CLE,Quincy Morgan,WR,23,2006,0,0,3,20,17,86,0,0,0,0,0,10,53,0,164,2466,17,7,,,Kansas St.,2001
2,34,ARI,Kyle Vanden Bosch,DE,22,2012,0,3,9,59,7,152,0,0,0,0,0,0,0,0,0,0,0,332,,58,Nebraska,2001
2,35,ATL,Alge Crumpler,TE,23,2010,0,4,10,41,38,155,0,0,0,0,0,0,0,0,373,4743,39,18,,,North Carolina,2001
2,36,CIN,Chad Johnson,WR,23,2011,2,6,7,87,85,166,0,1,0,0,0,24,175,0,766,11059,67,12,,,Oregon St.,2001
2,37,IND,Idrees Bashir,DB,22,2007,0,0,4,18,17,71,0,0,0,0,0,0,0,0,0,0,0,179,6,,Memphis,2001
2,38,CHI,Anthony Thomas,RB,23,2007,0,0,3,27,22,87,0,0,0,0,0,1044,3891,23,113,756,1,12,,,Michigan,2001
2,39,PIT,Kendrell Bell,LB,21,2007,0,1,4,41,30,90,0,0,0,0,0,0,0,0,0,0,0,274,1,20.5,Georgia,2001
2,40,SEA,Ken Lucas,DB,22,2009,0,0,6,46,19,138,0,0,0,0,0,0,0,0,0,0,0,458,25,,Mississippi,2001
2,41,GNB,Robert Ferguson,WR,21,2008,0,0,2,18,15,83,0,0,0,0,0,1,-8,0,151,1993,13,39,,,Texas A&M,2001
2,42,STL,Tommy Polley,LB,23,2005,0,0,4,29,21,73,0,0,0,0,0,0,0,0,0,0,0,306,4,6,Florida St.,2001
2,43,JAX,Maurice Williams,T,22,2009,0,0,6,47,47,105,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,2001
2,44,CAR,Kris Jenkins,DT,22,2010,2,4,6,67,52,108,0,0,0,0,0,0,0,0,0,0,0,220,,24,Maryland,2001
2,45,WAS,Fred Smoot,DB,22,2009,0,0,8,39,34,129,0,0,0,0,0,0,0,0,0,0,0,385,21,,Mississippi St.,2001
2,46,BUF,Aaron Schobel,DE,24,2009,0,2,8,61,61,133,0,0,0,0,0,0,0,0,0,0,0,333,3,78,TCU,2001
2,47,SFO,Jamie Winborn,LB,22,2010,0,0,2,18,11,100,0,0,0,0,0,0,0,0,0,0,0,276,3,10,Vanderbilt,2001
2,48,NWE,Matt Light,T,23,2011,1,3,10,89,89,155,0,0,0,0,0,0,0,0,0,0,0,1,,,Purdue,2001
2,49,NYJ,LaMont Jordan,RB,22,2009,0,0,2,31,11,114,0,2,0,0,1,897,3734,28,158,1301,3,6,,,Maryland,2001
2,50,DET,Dominic Raiola,C,22,2014,0,0,13,67,67,219,0,0,0,0,0,0,0,0,0,0,0,5,,,Nebraska,2001
2,51,DEN,Paul Toviessi,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Marshall,2001
2,52,MIA,Chris Chambers,WR,23,2010,0,1,7,57,41,153,0,0,0,0,0,44,373,0,540,7648,58,30,,,Wisconsin,2001
2,53,DAL,Quincy Carter,QB,23,2004,0,0,2,17,16,38,542,960,6337,32,37,152,518,3,0,0,0,1,,,Georgia,2001
2,54,ARI,Michael Stone,DB,23,2006,0,0,0,4,2,52,0,0,0,0,0,0,0,0,0,0,0,60,,,Memphis,2001
2,55,PHI,Quinton Caver,LB,23,2005,0,0,0,5,1,53,0,0,0,0,0,0,0,0,0,0,0,52,,,Arkansas,2001
2,56,DAL,Tony Dixon,DB,22,2004,0,0,0,9,9,56,0,0,0,0,0,0,0,0,0,0,0,90,1,6,Alabama,2001
2,57,MIN,Willie Howard,DE,23,2001,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,10,,,Stanford,2001
2,58,BUF,Travis Henry,RB,22,2007,0,1,4,41,27,90,0,1,0,0,1,1488,6086,38,141,951,2,5,,,Tennessee,2001
2,59,OAK,Marques Tuiasosopo,QB,22,2008,0,0,0,1,1,13,49,90,554,2,7,17,79,0,0,0,0,1,,,Washington,2001
2,60,TEN,Andre Dyson,DB,22,2007,0,0,5,32,23,96,0,0,0,0,0,0,0,0,0,0,0,279,22,1,Utah,2001
2,61,DET,Shaun Rogers,DT,22,2013,0,3,8,59,41,163,0,0,0,0,0,0,0,0,0,0,0,373,1,37.5,Texas,2001
2,62,BAL,Gary Baxter,DB,22,2006,0,0,3,20,17,62,0,0,0,0,0,0,0,0,0,0,0,249,8,3,Baylor,2001
3,63,PHI,Derrick Burgess,DE,23,2010,0,2,5,42,9,102,0,0,0,0,0,0,0,0,0,0,0,215,,52,Mississippi,2001
3,64,ARI,Adrian Wilson,DB,21,2012,1,5,11,64,64,181,0,0,0,0,0,0,0,0,0,0,0,721,27,25.5,North Carolina St.,2001
3,65,CLE,James Jackson,RB,25,2005,0,0,1,9,9,52,0,0,0,0,0,325,1082,5,32,232,0,4,,,Miami (FL),2001
3,66,CIN,Sean Brewer,TE,23,2003,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,,,San Jose St.,2001
3,67,SDG,Tay Cody,DB,23,2003,0,0,1,4,4,19,0,0,0,0,0,0,0,0,0,0,0,65,2,,Florida St.,2001
3,68,CHI,Mike Gandy,T,22,2009,0,0,6,42,8,108,0,0,0,0,0,0,0,0,0,0,0,5,,,Notre Dame,2001
3,69,MIN,Eric Kelly,DB,24,2003,0,0,1,9,9,48,0,0,0,0,0,0,0,0,0,0,0,137,3,,Kentucky,2001
3,70,NOR,Sedrick Hodge,LB,22,2005,0,0,3,18,18,63,0,0,0,0,0,0,0,0,0,0,0,161,,1,North Carolina,2001
3,71,GNB,Bhawoh Jue,DB,22,2007,0,0,1,14,7,79,0,0,0,0,0,0,0,0,0,0,0,141,6,1.5,Penn St.,2001
3,72,GNB,Torrance Marshall,LB,24,2004,0,0,0,7,7,51,0,0,0,0,0,0,0,0,0,0,0,60,,1,Oklahoma,2001
3,73,JAX,Eric Westmoreland,LB,24,2004,0,0,0,5,4,44,0,0,0,0,0,0,0,0,0,0,0,61,,2,Tennessee,2001
3,74,CAR,Steve Smith,WR,22,2016,2,5,13,103,92,219,0,1,0,0,0,57,387,2,1031,14731,81,42,,,Utah,2001
3,75,KAN,Eric Downing,DT,22,2004,0,0,1,7,7,45,0,0,0,0,0,0,0,0,0,0,0,31,,2,Syracuse,2001
3,76,BUF,Ron Edwards,DT,22,2012,0,0,6,39,10,139,0,0,0,0,0,0,0,0,0,0,0,145,,16.5,Texas A&M,2001
3,77,KAN,Snoop Minnis,WR,24,2002,0,0,0,5,5,15,0,0,0,0,0,0,0,0,34,515,1,,,,Florida St.,2001
3,78,NYG,Will Peterson,DB,22,2010,0,0,3,23,16,97,0,0,0,0,0,0,0,0,0,0,0,280,8,,West. Illinois,2001
3,79,NYJ,Kareem McKenzie,T,22,2011,0,0,10,62,23,161,0,0,0,0,0,0,0,0,0,0,0,3,,,Penn St.,2001
3,80,SFO,Kevan Barlow,RB,22,2006,0,0,2,36,33,84,0,0,0,0,0,1022,3984,30,144,1164,3,3,,,Pittsburgh,2001
3,81,NOR,Kenny Smith,DT,23,2009,0,0,0,8,8,36,0,0,0,0,0,0,0,0,0,0,0,57,,4.5,Alabama,2001
3,82,SEA,Heath Evans,FB,22,2010,0,0,0,8,1,143,0,0,0,0,0,164,579,4,57,439,4,24,,,Auburn,2001
3,83,STL,Brian Allen,LB,23,2004,0,0,0,8,0,47,0,0,0,0,0,0,0,0,0,0,0,73,1,1,Florida St.,2001
3,84,TAM,Dwight Smith,DB,23,2008,0,0,5,34,17,117,0,0,0,0,0,0,0,0,0,0,0,393,22,2,Akron,2001
3,85,MIA,Travis Minor,RB,22,2008,0,0,0,10,10,118,0,0,0,0,0,307,1230,8,67,474,1,54,,,Florida St.,2001
3,86,NWE,Brock Williams,DB,22,2004,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,9,,,Notre Dame,2001
3,87,DEN,Reggie Hayward,DE,22,2009,0,0,4,33,14,92,0,0,0,0,0,0,0,0,0,0,0,141,1,39.5,Iowa St.,2001
3,88,MIA,Morlon Greenwood,LB,23,2008,0,0,8,39,20,125,0,0,0,0,0,0,0,0,0,0,0,468,2,7,Syracuse,2001
3,89,OAK,DeLawrence Grant,DE,21,2005,0,0,2,13,13,49,0,0,0,0,0,0,0,0,0,0,0,45,,7,Oregon St.,2001
3,90,TEN,Shad Meier,TE,23,2005,0,0,0,3,3,53,0,0,0,0,0,0,0,0,42,334,3,2,,,Kansas St.,2001
3,91,IND,Cory Bird,DB,23,2004,0,0,0,6,6,45,0,0,0,0,0,0,0,0,0,0,0,88,,0.5,Virginia Tech,2001
3,92,BAL,Casey Rabach,C,23,2010,0,0,7,43,6,137,0,0,0,0,0,0,0,0,0,0,0,2,,,Wisconsin,2001
3,93,DAL,Willie Blade,DT,22,2004,0,0,1,8,7,20,0,0,0,0,0,0,0,0,0,0,0,12,,1,Mississippi St.,2001
3,94,JAX,James Boyd,DB,23,2002,0,0,0,2,2,26,0,0,0,0,0,0,0,0,0,0,0,11,,,Penn St.,2001
3,95,BUF,Jonas Jennings,T,23,2008,0,0,5,29,21,75,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,2001
4,96,NWE,Kenyatta Jones,T,22,2004,0,0,1,8,7,21,0,0,0,0,0,0,0,0,0,0,0,,,,South Florida,2001
4,97,CLE,Anthony Henry,DB,24,2009,0,0,6,39,18,132,0,0,0,0,0,0,0,0,0,0,0,425,31,2,South Florida,2001
4,98,ARI,Bill Gramatica,K,23,2004,0,0,2,7,7,34,0,0,0,0,0,0,0,0,0,0,0,2,,,South Florida,2001
4,99,ATL,Roberto Garza,G,22,2014,0,0,10,60,10,206,0,0,0,0,0,0,0,0,0,0,0,6,,,Texas A&M-Kingsville,2001
4,100,CIN,Rudi Johnson,RB,21,2008,0,1,4,47,46,95,0,0,0,0,0,1517,5979,49,113,676,2,2,,,Auburn,2001
4,101,NYJ,Jamie Henderson,DB,22,2003,0,0,0,3,3,32,0,0,0,0,0,0,0,0,0,0,0,36,1,,Georgia,2001
4,102,ATL,Matt Stewart,LB,22,2006,0,0,4,26,19,93,0,0,0,0,0,0,0,0,0,0,0,239,1,8,Vanderbilt,2001
4,103,CHI,Karon Riley,LB,23,2004,0,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,12,,,Minnesota,2001
4,104,SEA,Orlando Huff,LB,23,2006,0,0,3,22,11,87,0,0,0,0,0,0,0,0,0,0,0,217,2,3,Fresno St.,2001
4,105,GNB,Bill Ferrario,G,22,2002,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,2001
4,106,CAR,Chris Weinke,QB,29,2007,0,0,1,9,9,29,386,709,3904,15,26,54,148,6,0,0,0,1,,,Florida St.,2001
4,107,KAN,Monty Beisel,LB,23,2009,0,0,0,11,5,119,0,0,0,0,0,0,0,0,0,0,0,191,2,4.5,Kansas St.,2001
4,108,KAN,George Layne,RB,22,2004,0,0,0,0,,11,0,0,0,0,0,3,32,0,4,20,0,8,,,TCU,2001
4,109,WAS,Sage Rosenfels,QB,23,2010,0,0,0,13,,44,351,562,4156,30,29,48,95,1,0,0,0,1,,,Iowa St.,2001
4,110,BUF,Brandon Spoon,LB,23,2001,0,0,1,5,5,14,0,0,0,0,0,0,0,0,0,0,0,45,2,,North Carolina,2001
4,111,PIT,Mathias Nkwenti,T,23,2003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Temple,2001
4,112,SDG,Carlos Polk,LB,24,2008,0,0,0,7,7,74,0,0,0,0,0,0,0,0,0,0,0,100,,4,Nebraska,2001
4,113,DEN,Ben Hamilton,G,24,2010,0,0,7,51,50,118,0,0,0,0,0,0,0,0,0,0,0,2,,,Minnesota,2001
4,114,NYG,Cedric Scott,DE,23,2002,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,4,,,Southern Miss,2001
4,115,NOR,Moran Norris,FB,23,2011,0,0,3,1,0,140,0,0,0,0,0,28,67,1,38,198,3,19,,,Kansas,2001
4,116,STL,Milton Wynn,WR,22,2002,0,0,0,1,,4,0,0,0,0,0,0,0,0,4,69,0,1,,,Washington St.,2001
4,117,TAM,John Howell,DB,23,2006,0,0,0,7,7,65,0,0,0,0,0,0,0,0,0,0,0,83,,,Colorado St.,2001
4,118,IND,Ryan Diem,T,22,2011,0,0,10,70,70,157,0,0,0,0,0,0,0,0,0,0,0,1,,,Northern Illinois,2001
4,119,NWE,Jabari Holloway,TE,22,2003,0,0,1,1,,26,0,0,0,0,0,0,0,0,15,157,0,2,,,Notre Dame,2001
4,120,DEN,Nick Harris,P,23,2012,0,0,12,18,,183,0,1,0,0,0,2,-7,0,0,0,0,12,,,California,2001
4,121,PHI,Correll Buckhalter,RB,22,2010,0,0,0,28,20,103,0,0,0,0,0,655,2944,21,144,1410,6,15,,,Nebraska,2001
4,122,DAL,Markus Steele,LB,22,2003,0,0,1,8,8,42,0,0,0,0,0,0,0,0,0,0,0,71,,,USC,2001
4,123,ARI,Marcus Bell,DT,22,2006,0,0,1,13,7,86,0,0,0,0,0,0,0,0,0,0,0,116,,6.5,Memphis,2001
4,124,TEN,Justin McCareins,WR,22,2008,0,0,4,33,16,114,0,0,0,0,0,8,42,0,240,3676,16,18,,,Northern Illinois,2001
4,125,NYG,Jesse Palmer,QB,22,2003,0,0,0,1,1,8,63,120,562,3,4,5,20,0,0,0,0,,,,Florida,2001
4,126,BAL,Ed Hartwell,LB,23,2006,0,0,3,28,24,77,0,0,0,0,0,0,0,0,0,0,0,275,1,7,West. Illinois,2001
4,127,SEA,Curtis Fuller,DB,23,2004,0,0,0,3,2,42,0,0,0,0,0,0,0,0,0,0,0,40,1,,TCU,2001
4,128,SEA,Floyd Womack,T,22,2010,0,0,4,29,21,120,0,0,0,0,0,0,0,0,0,0,0,1,,,Mississippi St.,2001
4,129,STL,Brandon Manumaleuna,TE,21,2010,0,0,7,8,6,158,0,0,0,0,0,6,18,0,115,1008,13,10,,,Arizona,2001
4,130,MIN,Shawn Worthen,DT,25,2001,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,,TCU,2001
4,131,MIN,Cedric James,WR,22,2002,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,29,0,1,,,TCU,2001
5,132,SDG,Elliot Silvers,T,,,0,0,0,,,,,,,,,,,,,,,,,,Washington,2001
5,133,ARI,Mario Fatafehi,DT,22,2004,0,0,1,14,1,45,0,0,0,0,0,0,0,0,0,0,0,40,,5,Kansas St.,2001
5,134,CLE,Jeremiah Pharms,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Washington,2001
5,135,CIN,Victor Leyva,G,23,2002,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.,2001
5,136,ATL,Vinny Sutherland,WR,23,2002,0,0,0,0,,18,0,0,0,0,0,1,16,0,1,5,0,1,,,Purdue,2001
5,137,DAL,Matt Lehr,C,22,2008,0,0,3,22,7,98,0,0,0,0,0,0,0,0,0,0,0,1,,,Virginia Tech,2001
5,138,CHI,Bernard Robertson,T,22,2002,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,,,,Tulane,2001
5,139,SDG,Zeke Moreno,LB,22,2005,0,0,1,10,10,61,0,0,0,0,0,0,0,0,0,0,0,140,1,3,USC,2001
5,140,SEA,Alex Bannister,WR,22,2006,0,1,0,1,1,59,0,0,0,0,0,0,0,0,9,121,1,44,,,East. Kentucky,2001
5,141,KAN,Bill Baber,TE,22,2004,0,0,0,0,0,30,0,0,0,0,0,0,0,0,4,37,1,,,,Virginia,2001
5,142,JAX,David Leaverton,P,,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee,2001
5,143,CAR,Jarrod Cooper,DB,23,2007,0,0,1,8,2,87,0,0,0,0,0,0,0,0,0,0,0,111,,1.5,Kansas St.,2001
5,144,BUF,Marques Sullivan,G,23,2003,0,0,1,11,11,32,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois,2001
5,145,STL,Jerametrius Butler,DB,22,2007,0,0,2,17,16,70,0,0,0,0,0,0,0,0,0,0,0,172,9,,Kansas St.,2001
5,146,PIT,Chukky Okobi,C,22,2007,0,0,0,7,7,78,0,0,0,0,0,0,0,0,0,0,0,,,,Purdue,2001
5,147,PHI,Tony Stewart,TE,22,2009,0,0,1,4,0,115,0,0,0,0,0,0,0,0,76,623,3,46,,,Penn St.,2001
5,148,DET,Scotty Anderson,WR,21,2003,0,0,0,8,8,34,0,0,0,0,0,0,0,0,54,858,4,3,,,Grambling St.,2001
5,149,DET,Mike McMahon,QB,22,2005,0,0,0,6,5,29,229,515,2867,15,21,82,409,7,1,7,0,3,,,Rutgers,2001
5,150,KAN,Derrick Blaylock,RB,22,2006,0,0,0,12,11,51,0,0,0,0,0,198,820,10,53,520,2,21,,,S.F. Austin,2001
5,151,TAM,Russ Hochstein,C,23,2012,0,0,1,27,0,149,0,0,0,0,0,0,0,0,0,0,0,3,,,Nebraska,2001
5,152,IND,Raymond Walls,DB,22,2005,0,0,0,3,0,41,0,0,0,0,0,0,0,0,0,0,0,39,1,,Southern Miss,2001
5,153,NOR,Onomo Ojo,WR,,,0,0,0,,,,,,,,,,,,,,,,,,California-Davis,2001
5,154,WAS,Darnerien McCants,WR,23,2005,0,0,0,7,6,41,0,0,0,0,0,1,9,0,58,774,8,6,,,Delaware St.,2001
5,155,PHI,A.J. Feeley,QB,24,2011,0,0,1,7,6,28,425,762,4618,28,31,37,49,1,0,0,0,2,,,Oregon,2001
5,156,MIA,Shawn Draper,T,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,2001
5,157,MIN,Patrick Chukwurah,LB,22,2007,0,0,0,8,3,78,0,0,0,0,0,0,0,0,0,0,0,60,,9,Wyoming,2001
5,158,OAK,Ray Perryman,DB,22,2004,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,,,,Northern Arizona,2001
5,159,TEN,Eddie Berlin,WR,23,2005,0,0,0,3,3,62,0,0,0,0,0,0,0,0,26,379,2,28,,,Northern Iowa,2001
5,160,NYG,John Markham,K,,,0,0,0,,,,,,,,,,,,,,,,,,Vanderbilt,2001
5,161,BAL,Chris Barnes,RB,,,0,0,0,,,,,,,,,,,,,,,,,,New Mexico St.,2001
5,162,NYG,Jonathan Carter,WR,22,2004,0,0,0,4,0,25,0,0,0,0,0,0,0,0,14,266,2,,,,Troy,2001
5,163,NWE,Hakim Akbar,LB,21,2002,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,,,Washington,2001
6,164,MIA,Brandon Winey,T,23,2004,0,0,0,3,,24,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,2001
6,165,CLE,Michael Jameson,DB,22,2004,0,0,0,3,3,42,0,0,0,0,0,0,0,0,0,0,0,33,1,1,Texas A&M,2001
6,166,ARI,Bobby Newcombe,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,2001
6,167,ATL,Randy Garner,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,2001
6,168,CIN,Riall Johnson,LB,23,2003,0,0,0,2,2,32,0,0,0,0,0,0,0,0,0,0,0,19,,,Stanford,2001
6,169,SFO,Cedrick Wilson,WR,22,2007,0,0,2,22,10,100,2,2,27,0,0,7,53,0,178,2365,8,9,,,Tennessee,2001
6,170,JAX,Chad Ward,G,,,0,0,0,,,,,,,,,,,,,,,,,,Washington,2001
6,171,DAL,Daleroy Stewart,DT,22,2004,0,0,0,3,2,26,0,0,0,0,0,0,0,0,0,0,0,16,,1.5,Southern Miss,2001
6,172,SEA,Josh Booty,QB,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,2001
6,173,DET,Jason Glenn,LB,22,2006,0,0,0,7,,80,0,0,0,0,0,0,0,0,0,0,0,83,,,Texas A&M,2001
6,174,TAM,Jameel Cook,FB,22,2008,0,0,1,4,2,109,0,0,0,0,0,14,43,0,84,510,3,37,,,Illinois,2001
6,175,CAR,Dee Brown,RB,23,2006,0,0,0,2,2,43,0,1,0,0,1,119,405,4,21,114,2,15,,,Syracuse,2001
6,176,KAN,Alex Sulfsted,T,23,2004,0,0,0,2,,18,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (OH),2001
6,177,MIA,Josh Heupel,QB,,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,2001
6,178,BUF,Tony Driver,DB,24,2002,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,,,Notre Dame,2001
6,179,SFO,Rashad Holman,DB,23,2003,0,0,0,4,4,46,0,0,0,0,0,0,0,0,0,0,0,89,2,,Louisville,2001
6,180,NWE,Arther Love,TE,,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina St.,2001
6,181,PIT,Rodney Bailey,DE,21,2007,0,0,0,7,6,84,0,0,0,0,0,0,0,0,0,0,0,51,,9.5,Ohio St.,2001
6,182,PIT,Roger Knight,LB,22,2004,0,0,0,4,,48,0,0,0,0,0,0,0,0,0,0,0,51,,,Wisconsin,2001
6,183,TAM,Ellis Wyms,DE,22,2008,0,0,1,13,11,95,0,0,0,0,0,0,0,0,0,0,0,102,,19,Mississippi St.,2001
6,184,OAK,Chris Cooper,DT,24,2007,0,0,0,12,10,78,0,0,0,0,0,0,0,0,0,0,0,99,1,8.5,Nebraska-Omaha,2001
6,185,NOR,Mitch White,T,,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.,2001
6,186,WAS,Mario Monds,DT,24,2004,0,0,0,1,,7,0,0,0,0,0,0,0,0,0,0,0,4,,,Cincinnati,2001
6,187,MIA,Otis Leverette,DE,23,2004,0,0,0,3,,17,0,0,0,0,0,0,0,0,0,0,0,25,1,2,Ala-Birmingham,2001
6,188,MIA,Rick Crowell,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado St.,2001
6,189,MIN,Carey Scott,DB,23,2003,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,,,Kentucky St.,2001
6,190,DEN,Kevin Kasper,WR,23,2006,0,0,0,2,1,39,0,0,0,0,0,7,34,0,24,287,3,11,,,Iowa,2001
6,191,SFO,Menson Holloway,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Texas-El Paso,2001
6,192,TEN,Dan Alexander,RB,23,2003,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,,,Nebraska,2001
6,193,IND,Jason Doering,DB,23,2004,0,0,0,5,5,53,0,0,0,0,0,0,0,0,0,0,0,69,,,Wisconsin,2001
6,194,BAL,Joe Maese,C,22,2005,0,0,0,4,4,65,0,0,0,0,0,0,0,0,0,0,0,,,,New Mexico,2001
6,195,BUF,Dan O'Leary,TE,24,2002,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,2,,,Notre Dame,2001
