Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,Year
2,60,HOU,Brandon Harris,DB,21,2014,0,0,0,3,2,42,0,0,0,0,0,0,0,0,0,0,0,38,,,Miami (FL),2011
2,61,SDG,Jonas Mouton,LB,23,2012,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,Michigan,2011
2,62,MIA,Daniel Thomas,RB,23,2014,0,0,0,11,11,52,0,0,0,0,0,409,1480,10,55,412,3,4,,,Kansas St.,2011
2,63,PIT,Marcus Gilbert,T,23,2018,0,0,6,36,36,85,0,0,0,0,0,0,0,0,0,0,0,4,,,Florida,2011
2,64,GNB,Randall Cobb,WR,21,2018,0,1,5,52,52,98,1,2,10,0,0,59,352,0,445,5313,40,5,,,Kentucky,2011
3,65,CAR,Terrell McClain,DT,23,2018,0,0,3,14,4,76,0,0,0,0,0,0,0,0,0,0,0,76,,6.5,South Florida,2011
3,66,CIN,Dontay Moch,LB,23,2014,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,,1,Nevada,2011
3,67,DEN,Nate Irving,LB,23,2015,0,0,1,9,9,62,0,0,0,0,0,0,0,0,0,0,0,78,,3,North Carolina St.,2011
3,68,BUF,Kelvin Sheppard,LB,23,2017,0,0,4,26,8,100,0,0,0,0,0,0,0,0,0,0,0,270,2,3,LSU,2011
3,69,ARI,Rob Housler,TE,23,2015,0,0,2,9,9,65,0,0,0,0,0,1,1,0,109,1166,1,8,,,Florida Atlantic,2011
3,70,KAN,Justin Houston,LB,22,2018,1,4,7,54,54,92,0,0,0,0,0,0,0,0,0,0,0,291,3,69.5,Georgia,2011
3,71,DAL,DeMarco Murray,RB,23,2017,1,3,6,62,41,99,1,2,10,1,0,1604,7174,49,307,2165,6,5,,,Oklahoma,2011
3,72,NOR,Martez Wilson,LB,22,2013,0,0,0,3,3,38,0,0,0,0,0,0,0,0,0,0,0,25,,5,Illinois,2011
3,73,NWE,Stevan Ridley,RB,22,2018,0,0,1,24,23,66,0,0,0,0,0,715,3024,23,28,149,0,1,,,LSU,2011
3,74,NWE,Ryan Mallett,QB,23,2017,0,0,0,4,0,21,190,345,1835,9,10,28,-5,1,0,0,0,,,,Arkansas,2011
3,75,SEA,John Moffitt,G,24,2013,0,0,1,7,7,19,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,2011
3,76,JAX,Will Rackley,G,21,2014,0,0,2,8,8,26,0,0,0,0,0,0,0,0,0,0,0,5,,,Lehigh,2011
3,77,TEN,Jurrell Casey,DT,21,2018,0,3,8,55,55,112,0,0,0,0,0,0,0,0,0,0,0,268,,41,USC,2011
3,78,STL,Austin Pettis,WR,23,2014,0,0,0,8,8,51,0,0,0,0,0,1,-6,0,107,1034,9,5,,,Boise St.,2011
3,79,WAS,Leonard Hankerson,WR,23,2015,0,0,0,12,9,41,0,0,0,0,0,2,5,0,107,1408,9,,,,Miami (FL),2011
3,80,SFO,Chris Culliver,DB,23,2015,0,0,1,13,11,52,0,0,0,0,0,0,0,0,0,0,0,124,7,,South Carolina,2011
3,81,OAK,DeMarcus Van Dyke,DB,22,2014,0,0,0,3,2,25,0,0,0,0,0,0,0,0,0,0,0,14,1,,Miami (FL),2011
3,82,SDG,Vincent Brown,WR,22,2015,0,0,1,9,8,38,0,0,0,0,0,0,0,0,73,941,3,2,,,San Diego St.,2011
3,83,NYG,Jerrel Jernigan,WR,22,2014,0,0,0,2,2,34,0,0,0,0,0,4,61,1,38,391,2,3,,,Troy,2011
3,84,TAM,Mason Foster,LB,22,2018,0,0,6,32,21,93,0,0,0,0,0,0,0,0,0,0,0,388,6,7.5,Washington,2011
3,85,BAL,Jah Reid,T,23,2016,0,0,1,11,6,61,0,0,0,0,0,0,0,0,0,0,0,,,,Central Florida,2011
3,86,KAN,Allen Bailey,DE,22,2018,0,0,4,23,23,88,0,0,0,0,0,0,0,0,0,0,0,117,,14.5,Miami (FL),2011
3,87,IND,Drake Nevis,DT,22,2013,0,0,0,4,3,26,0,0,0,0,0,0,0,0,0,0,0,27,,1,LSU,2011
3,88,NOR,Johnny Patrick,DB,23,2013,0,0,0,4,2,37,0,0,0,0,0,0,0,0,0,0,0,62,1,1.5,Louisville,2011
3,89,SDG,Shareece Wright,DB,24,2018,0,0,2,16,10,80,0,0,0,0,0,0,0,0,0,0,0,240,2,,USC,2011
3,90,PHI,Curtis Marsh,DB,23,2014,0,0,0,1,1,26,0,0,0,0,0,0,0,0,0,0,0,13,,,Utah St.,2011
3,91,ATL,Akeem Dent,LB,23,2016,0,0,1,17,9,90,0,0,0,0,0,0,0,0,0,0,0,116,,2.5,Georgia,2011
3,92,OAK,Joe Barksdale,T,23,2018,0,0,6,34,1,97,0,0,0,0,0,0,0,0,0,0,0,3,,,LSU,2011
3,93,CHI,Chris Conte,DB,22,2018,0,0,8,28,17,103,0,0,0,0,0,0,0,0,0,0,0,363,14,,California,2011
3,94,NYJ,Kenrick Ellis,DT,23,2015,0,0,0,9,9,56,0,0,0,0,0,0,0,0,0,0,0,34,,1,Hampton,2011
3,95,PIT,Curtis Brown,DB,22,2013,0,0,0,2,2,34,0,0,0,0,0,0,0,0,0,0,0,41,,,Texas,2011
3,96,GNB,Alex Green,RB,23,2013,0,0,0,5,5,29,0,0,0,0,0,149,510,0,21,139,0,3,,,Hawaii,2011
3,97,CAR,Sione Fua,DT,23,2014,0,0,1,5,4,40,0,0,0,0,0,0,0,0,0,0,0,15,,,Stanford,2011
4,98,CAR,Brandon Hogan,DB,23,2011,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,West Virginia,2011
4,99,SEA,K.J. Wright,LB,22,2018,0,1,7,54,54,107,0,0,0,0,0,0,0,0,0,0,0,465,2,11.5,Mississippi St.,2011
4,100,BUF,Da'Norris Searcy,DB,22,2018,0,0,3,24,11,109,0,0,0,0,0,0,0,0,0,0,0,236,8,4.5,North Carolina,2011
4,101,CIN,Clint Boling,G,22,2018,0,0,7,37,37,97,0,0,0,0,0,0,0,0,0,0,0,4,,,Georgia,2011
4,102,CLE,Jordan Cameron,TE,23,2016,0,1,3,13,11,66,0,0,0,0,0,0,0,0,173,2046,14,1,,,USC,2011
4,103,ARI,Sam Acho,DE,23,2018,0,0,3,30,19,100,0,0,0,0,0,0,0,0,0,0,0,166,3,17,Texas,2011
4,104,TAM,Luke Stocker,TE,23,2018,0,0,5,3,3,85,0,0,0,0,0,0,0,0,57,464,3,7,,,Tennessee,2011
4,105,WAS,Roy Helu,RB,22,2015,0,0,0,13,13,57,0,0,0,0,0,272,1171,7,138,1227,4,8,,,Nebraska,2011
4,106,MIN,Christian Ballard,DT,22,2012,0,0,0,3,3,32,0,0,0,0,0,0,0,0,0,0,0,16,,1,Iowa,2011
4,107,SEA,Kris Durham,WR,23,2014,0,0,1,5,0,27,0,0,0,0,0,0,0,0,55,699,3,2,,,Georgia,2011
4,108,DEN,Quinton Carter,DB,23,2014,0,0,1,5,5,30,0,0,0,0,0,0,0,0,0,0,0,64,,2,Oklahoma,2011
4,109,TEN,Colin McCarthy,LB,22,2014,0,0,0,11,11,36,0,0,0,0,0,0,0,0,0,0,0,117,3,,Miami (FL),2011
4,110,DAL,David Arkin,G,23,2016,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri State,2011
4,111,MIA,Clyde Gates,WR,25,2013,0,0,0,3,0,32,0,0,0,0,0,2,16,0,30,365,0,3,,,Abilene Christian,2011
4,112,STL,Greg Salas,WR,23,2016,0,0,0,4,1,29,0,0,0,0,0,2,28,1,50,704,1,3,,,Hawaii,2011
4,113,OAK,Chimdi Chekwa,DB,22,2016,0,0,0,2,2,35,0,0,0,0,0,0,0,0,1,22,0,46,,,Ohio St.,2011
4,114,JAX,Cecil Shorts,WR,23,2016,0,0,3,19,14,70,3,3,53,2,0,11,43,0,229,2979,14,6,,,Mount Union,2011
4,115,SFO,Kendall Hunter,RB,22,2015,0,0,0,11,11,45,0,0,0,0,0,263,1204,7,27,268,0,6,,,Oklahoma St.,2011
4,116,PHI,Casey Matthews,LB,22,2014,0,0,1,10,10,64,0,0,0,0,0,0,0,0,0,0,0,79,,2.5,Oregon,2011
4,117,NYG,James Brewer,T,23,2014,0,0,0,4,4,26,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana,2011
4,118,KAN,Jalil Brown,DB,23,2015,0,0,0,4,2,49,0,0,0,0,0,0,0,0,0,0,0,55,,,Colorado,2011
4,119,IND,Delone Carter,RB,24,2013,0,0,0,3,3,27,0,0,0,0,0,133,499,5,6,31,0,,,,Syracuse,2011
4,120,PHI,Alex Henery,K,24,2014,0,0,3,8,9,50,0,0,0,0,0,0,0,0,0,0,0,4,,,Nebraska,2011
4,121,JAX,Chris Prosinski,DB,24,2017,0,0,0,10,5,88,0,0,0,0,0,1,2,0,0,0,0,117,1,1,Wyoming,2011
4,122,BUF,Chris Hairston,T,22,2017,0,0,1,19,9,74,0,0,0,0,0,0,0,0,0,0,0,,,,Clemson,2011
4,123,BAL,Tandon Doss,WR,21,2014,0,0,0,4,4,35,0,0,0,0,0,0,0,0,26,428,1,1,,,Indiana,2011
4,124,CLE,Owen Marecic,RB,22,2012,0,0,0,0,0,24,0,0,0,0,0,4,8,0,5,31,0,3,,,Stanford,2011
4,125,OAK,Taiwan Jones,RB,23,2018,0,0,0,3,3,76,0,0,0,0,0,44,183,0,18,251,1,29,,,East. Washington,2011
4,126,NYJ,Bilal Powell,RB,22,2018,0,0,3,24,24,91,1,1,30,0,0,728,3169,15,199,1536,5,11,,,Louisville,2011
4,127,HOU,Roc Carmichael,DB,22,2014,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,22,,,Virginia Tech,2011
4,128,PIT,Cortez Allen,DB,22,2015,0,0,0,10,10,56,0,0,0,0,0,0,0,0,0,0,0,138,6,,The Citadel,2011
4,129,DEN,Julius Thomas,TE,23,2017,0,2,4,21,13,71,0,0,0,0,0,0,0,0,226,2406,36,5,,,Portland St.,2011
4,130,TEN,Jamie Harper,RB,21,2012,0,0,0,0,0,23,0,0,0,0,0,36,74,4,5,40,0,2,,,Clemson,2011
4,131,GNB,Davon House,DB,22,2018,0,0,2,16,9,86,0,0,0,0,0,0,0,0,0,0,0,184,7,3,New Mexico St.,2011
5,132,CAR,Kealoha Pilares,WR,23,2012,0,0,0,1,1,20,0,0,0,0,0,1,17,0,2,42,1,5,,,Hawaii,2011
5,133,BUF,Johnny White,RB,23,2012,0,0,0,0,0,19,0,0,0,0,0,20,72,0,1,-3,0,6,,,North Carolina,2011
5,134,CIN,Robert Sands,DB,21,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,West Virginia,2011
5,135,KAN,Ricky Stanzi,QB,24,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,2011
5,136,ARI,Anthony Sherman,RB,22,2018,0,0,1,5,1,110,0,0,0,0,0,20,54,1,56,465,3,37,,,Connecticut,2011
5,137,CLE,Buster Skrine,DB,22,2018,0,0,5,28,14,111,0,0,0,0,0,0,0,0,0,0,0,348,9,3,Tenn-Chattanooga,2011
5,138,NWE,Marcus Cannon,T,23,2018,0,0,2,29,29,88,0,0,0,0,0,0,0,0,0,0,0,1,,,TCU,2011
5,139,MIN,Brandon Burton,DB,22,2013,0,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,11,,,Southern Utah,2011
5,140,KAN,Gabe Miller,LB,23,2014,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,2,,,Oregon St.,2011
5,141,GNB,D.J. Williams,TE,22,2014,0,0,0,1,1,35,0,0,0,0,0,0,0,0,9,70,0,3,,,Arkansas,2011
5,142,TEN,Karl Klug,DT,23,2017,0,0,0,13,13,109,0,0,0,0,0,0,0,0,1,9,0,87,,21.5,Iowa,2011
5,143,DAL,Josh Thomas,DB,22,2015,0,0,0,7,0,52,0,0,0,0,0,0,0,0,0,0,0,54,1,,Buffalo,2011
5,144,HOU,Shiloh Keo,DB,23,2016,0,0,1,9,7,56,0,0,0,0,0,1,8,0,0,0,0,69,3,,Idaho,2011
5,145,ATL,Jacquizz Rodgers,RB,21,2018,0,0,0,22,17,96,0,0,0,0,0,519,1975,8,182,1311,5,8,,,Oregon St.,2011
5,146,WAS,DeJon Gomes,DB,21,2013,0,0,0,5,4,46,0,0,0,0,0,0,0,0,0,0,0,55,1,,Nebraska,2011
5,147,JAX,Rod Issac,DB,22,2011,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Middle Tenn. St.,2011
5,148,OAK,Denarius Moore,WR,22,2015,0,0,3,15,15,56,0,0,0,0,0,7,57,1,142,2169,17,7,,,Tennessee,2011
5,149,PHI,Dion Lewis,RB,20,2018,0,0,1,21,2,56,0,0,0,0,0,359,1701,11,94,753,5,1,,,Pittsburgh,2011
5,150,CLE,Jason Pinkston,T,24,2013,0,0,1,10,10,25,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh,2011
5,151,TAM,Ahmad Black,DB,21,2013,0,0,0,3,3,24,0,0,0,0,0,0,0,0,0,0,0,41,2,,Florida,2011
5,152,HOU,T.J. Yates,QB,24,2017,0,0,0,6,6,22,179,324,2057,10,11,28,107,1,0,0,0,2,,,North Carolina,2011
5,153,NYJ,Jeremy Kerley,WR,22,2018,0,0,3,23,19,99,2,4,83,0,0,18,133,0,270,3116,13,4,,,TCU,2011
5,154,SEA,Richard Sherman,DB,23,2018,3,4,8,77,77,107,0,0,0,0,0,0,0,0,0,0,0,288,32,1,Stanford,2011
5,155,WAS,Niles Paul,WR,22,2018,0,0,0,6,6,84,0,0,0,0,0,4,10,0,69,878,2,21,,,Nebraska,2011
5,156,SEA,Mark LeGree,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Appalachian St.,2011
5,157,DET,Doug Hogue,LB,22,2012,0,0,0,2,1,27,0,0,0,0,0,0,0,0,0,0,0,9,,,Syracuse,2011
5,158,STL,Jermale Hines,DB,23,2011,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,3,,,Ohio St.,2011
5,159,NWE,Lee Smith,TE,23,2018,0,0,4,3,,93,0,0,0,0,0,0,0,0,46,319,4,4,,,Tennessee,2011
5,160,CHI,Nathan Enderle,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Idaho,2011
5,161,PHI,Julian Vandervelde,G,23,2015,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,2011
5,162,PIT,Chris Carter,LB,22,2017,0,0,0,6,3,75,0,0,0,0,0,0,0,0,0,0,0,16,,,Fresno St.,2011
5,163,SFO,Daniel Kilgore,G,23,2018,0,0,3,18,18,76,0,0,0,0,0,0,0,0,0,0,0,2,,,Appalachian St.,2011
5,164,BAL,Chykie Brown,DB,24,2016,0,0,0,5,3,59,0,0,0,0,0,0,0,0,0,0,0,66,,,Texas,2011
5,165,BAL,Pernell McPhee,DE,22,2018,0,0,1,19,9,98,0,0,0,0,0,0,0,0,0,0,0,139,1,31,Mississippi St.,2011
6,166,CAR,Lawrence Wilson,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Central Connecticut St.,2011
6,167,CIN,Ryan Whalen,WR,22,2013,0,0,0,0,0,17,0,0,0,0,0,0,0,0,11,80,0,2,,,Stanford,2011
6,168,MIN,Demarcus Love,OL,23,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas,2011
6,169,BUF,Chris White,LB,22,2014,0,0,0,4,2,51,0,0,0,0,0,0,0,0,0,0,0,29,,,Mississippi St.,2011
6,170,MIN,Mistral Raymond,DB,24,2014,0,0,0,4,4,32,0,0,0,0,0,0,0,0,0,0,0,34,1,,South Florida,2011
6,171,ARI,Quan Sturdivant,LB,22,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina,2011
6,172,MIN,Brandon Fusco,C,23,2018,0,0,6,34,27,85,0,0,0,0,0,0,0,0,0,0,0,,,,Slippery Rock,2011
6,173,SEA,Byron Maxwell,DB,23,2017,0,0,3,21,11,83,0,0,0,0,0,0,0,0,0,0,0,213,11,,Clemson,2011
6,174,MIA,Charles Clay,TE,22,2018,0,0,8,26,12,101,0,0,0,0,0,7,15,1,320,3476,23,2,,,Tulsa,2011
6,175,TEN,Byron Stingily,T,22,2014,0,0,0,4,4,20,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,2011
6,176,DAL,Dwayne Harris,WR,23,2018,0,1,0,12,6,89,0,0,0,0,0,7,25,0,70,827,8,23,,,East Carolina,2011
6,177,WAS,Evan Royster,RB,23,2013,0,0,0,4,4,32,0,0,0,0,0,81,416,2,25,180,0,3,,,Penn St.,2011
6,178,WAS,Aldrick Robinson,WR,22,2018,0,0,0,10,5,70,0,0,0,0,0,4,10,0,69,1191,9,1,,,SMU,2011
6,179,GNB,Caleb Schlauderaff,G,23,2013,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,,,,Southern Utah,2011
6,180,BAL,Tyrod Taylor,QB,22,2018,0,1,4,39,1,60,830,1341,9499,53,20,322,1814,16,2,10,0,1,,,Virginia Tech,2011
6,181,OAK,Richard Gordon,TE,24,2015,0,0,0,0,0,35,0,0,0,0,0,0,0,0,4,14,1,18,,,Miami (FL),2011
6,182,SFO,Ronald Johnson,WR,23,2012,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,USC,2011
6,183,SDG,Jordan Todman,RB,21,2017,0,0,0,5,0,75,0,0,0,0,0,124,531,3,40,314,2,10,,,Connecticut,2011
6,184,ARI,David Carter,DT,23,2013,0,0,0,5,5,35,0,0,0,0,0,0,0,0,0,0,0,17,,1,UCLA,2011
6,185,NYG,Greg Jones,LB,22,2012,0,0,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,22,,,Michigan St.,2011
6,186,GNB,D.J. Smith,LB,22,2014,0,0,0,6,6,24,0,0,0,0,0,0,0,0,0,0,0,62,1,2,Appalachian St.,2011
6,187,TAM,Allen Bradford,RB,23,2015,0,0,0,1,0,19,0,0,0,0,0,5,13,0,0,0,0,8,,,USC,2011
6,188,IND,Chris Rucker,DB,22,2011,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,25,,,Michigan St.,2011
6,189,DEN,Mike Mohamed,LB,23,2015,0,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,42,1,,California,2011
6,190,SFO,Colin Jones,DB,23,2018,0,0,0,10,1,107,0,0,0,0,0,0,0,0,0,0,0,73,2,1,TCU,2011
6,191,PHI,Jason Kelce,C,23,2018,1,2,7,48,48,96,0,0,0,0,0,0,0,0,0,0,0,3,,,Cincinnati,2011
6,192,ATL,Matthew Bosher,K,23,2018,0,0,8,12,12,113,0,0,0,0,0,1,0,0,0,0,0,16,,,Miami (FL),2011
